5.856,4.02889,1.44623
5.54079,4.35556,1.74289
5.55933,4.37111,1.92831
5.68912,3.74889,1.85414
6.05995,4.40222,1.66873
5.83745,4.34,1.85414
5.78183,4.18444,1.89122
6.22682,2.8,1.31644
5.93016,4.48,1.59456
5.70766,4.40222,2.20643
6.09703,3.78,1.59456
5.72621,4.57333,1.76143
5.78183,3.23556,1.87268
5.856,4.60444,1.72435
5.68912,5.05556,2.00247
5.55933,5.14889,2.00247
5.74475,4.52667,1.76143
5.81891,4.58889,1.63164
5.74475,4.55778,2.03956
5.83745,4.30889,2.03956
5.80037,4.80667,1.68727
5.72621,4.07556,1.77998
5.81891,4.72889,1.77998
5.83745,4.57333,1.81706
5.78183,4.55778,1.85414
5.72621,4.26222,1.76143
5.87454,4.37111,1.92831
5.87454,4.01333,1.72435
5.78183,4.26222,1.94685
5.83745,4.51111,1.96539
5.9487,4.40222,1.72435
6.28245,4.21556,1.37206
5.856,4.09111,1.53894
5.52225,4.26222,2.02101
5.83745,4.93111,1.77998
5.74475,5.44444,1.76143
5.9487,3.88889,1.6131
6.20828,4.34,1.35352
