2.76885,5.97333,1.8047
2.83066,4.66667,1.66873
2.86774,3.70667,1.5822
2.8801,4.36,1.8047
2.83066,5.29333,1.99011
2.83066,4.52,1.77998
2.76885,3.86667,1.90358
2.8801,5.48,1.92831
2.96663,4.06667,1.5822
3.01607,4.56,1.90358
2.68232,4.16,2.089
3.01607,4.02667,1.87886
2.85538,5.48,2.06428
3.00371,5.14667,1.81706
2.91718,5.01333,1.69345
3.11496,4.45333,1.54512
2.8801,4.28,2.03956
2.9419,4.25333,1.8047
2.90482,4.14667,1.8665
2.80593,4.08,1.71817
2.83066,4.68,1.94067
2.83066,5.05333,2.18789
2.89246,4.37333,1.84178
2.73177,4.65333,1.89122
2.96663,5.62667,1.91595
2.97899,3.96,2.089
2.84302,4.53333,1.89122
2.8801,4.53333,1.96539
2.92954,4.53333,2.11372
2.92954,3.70667,2.01483
2.92954,4.34667,1.71817
2.86774,4.10667,2.089
3.12732,3.90667,1.65637
2.97899,3.62667,1.5822
2.91718,4.64,1.50803
2.85538,4.66667,2.089
