7.76735,1.70182,0.900563
7.95497,2.77091,0.956848
7.74859,3.01091,1.1257
9.38086,3.97091,1.08818
8.19887,3.18545,1.14447
9.94371,2.90182,1.05066
8.01126,3.20727,1.40713
9.17448,2.07273,0.806754
8.94934,3.07636,1.1257
8.2364,5.34545,0.919325
8.44278,1.35273,0.731707
8.29268,1.96364,1.14447
9.09944,2.4,1.01313
8.10507,3.12,1.33208
8.06754,6.15273,1.21951
8.04878,3.01091,0.863039
8.10507,2.98909,1.2758
8.40525,3.84,0.787992
9.45591,2.26909,0.956848
7.87992,4.66909,1.1257
9.23077,2.83636,1.14447
8.91182,3.86182,1.01313
7.9925,4.86545,1.46341
9.08068,2.96727,1.1257
9.1182,3.09818,1.16323
9.34334,2.79273,1.08818
8.85553,2.46545,1.40713
8.63039,2.85818,1.21951
8.0863,3.49091,1.42589
8.16135,2.72727,1.05066
9.58724,2.70545,1.18199
8.98687,1.83273,1.29456
8.46154,4.16727,1.7636
8.83677,4.82182,1.2758
9.43715,1.68,0.863039
9.09944,2.55273,1.06942
9.49343,2.22545,0.938086
9.08068,4.12364,1.31332
8.38649,5.38909,1.25704
8.70544,2.50909,1.25704
8.36773,3.75273,1.2758
8.34897,4.18909,1.93246
8.16135,3.51273,1.18199
7.82364,3.6,0.938086
9.08068,2.20364,1.05066
7.52345,4.84364,1.7636
8.2364,2.09455,1.18199
8.18011,3.42545,1.21951
8.0863,4.21091,0.900563
8.61163,4.42909,1.74484
7.74859,3.55636,1.20075
8.38649,3.09818,1.66979
8.04878,5.34545,1.59475
9.26829,3.90545,1.20075
8.06754,4.16727,1.10694
8.10507,5.14909,1.53846
8.53659,3.36,1.55722
8.79925,2.96727,0.994371
8.36773,4.29818,1.33208
8.8743,4.01455,1.05066
8.16135,3.55636,1.55722
8.27392,3.99273,1.48218
8.68668,4.56,1.72608
9.02439,3.68727,1.10694
8.36773,3.38182,1.33208
9.21201,3.33818,1.06942
8.18011,3.79636,1.44465
9.30582,3.29455,1.03189
8.76173,3.31636,1.01313
9.08068,4.23273,0.844278
8.29268,2.59636,1.31332
8.18011,4.88727,1.16323
8.63039,5.52,1.59475
8.98687,1.78909,0.956848
9.77486,3.42545,0.844278
9.1182,3.12,1.40713
8.03002,3.46909,1.35084
8.64916,4.71273,1.59475
8.78049,3.81818,1.5197
8.2364,2.92364,1.36961
8.85553,4.82182,1.36961
8.57411,2.24727,1.21951
9.1182,4.23273,1.21951
8.42402,5.60727,1.57598
9.08068,2.44364,0.881801
8.03002,3.57818,1.16323
8.29268,5.10545,1.48218
