3.11132,-0.00732,2.12633
3.24891,-0.0067,2.46404
3.24891,-0.0075,2.11382
3.19887,-0.00694,2.12633
3.32395,-0.00676,2.01376
3.29894,-0.00612,2.37649
3.62414,-0.0051,1.63852
3.62414,-0.0051,1.68856
3.59912,-0.00654,1.7636
3.42402,-0.0051,1.601
3.38649,-0.00436,1.52595
3.43652,-0.00626,1.82614
3.33646,-0.00746,2.03877
3.28643,-0.0069,2.06379
3.29894,-0.00692,1.71357
3.26141,-0.00676,1.80113
3.44903,-0.00598,1.55097
3.32395,-0.0067,1.78862
3.399,-0.00638,2.08881
3.24891,-0.00668,1.97624
3.38649,-0.00654,2.11382
3.37398,-0.00718,1.96373
3.41151,-0.00578,1.98874
3.43652,-0.00702,1.81363
3.43652,-0.0059,2.0763
3.42402,-0.00592,2.16385
3.34897,-0.00726,2.11382
3.43652,-0.0067,1.97624
3.34897,-0.00668,2.20138
3.27392,-0.00706,2.22639
3.26141,-0.00748,1.63852
