7.53283,-1.86545,1.33208
7.68293,-2.24727,1.66979
8.07692,-1.53818,1.14447
7.57036,-1.71273,1.48218
7.23265,-1.49455,1.5197
7.32645,-1.8,1.38837
7.45779,-1.34182,1.53846
7.49531,-2.4,1.44465
7.23265,-2.05091,1.80113
7.17636,-2.06182,1.61351
7.08255,-2.10545,1.55722
6.80113,-2.95636,2.47655
7.28893,-1.77818,1.18199
7.12008,-2.26909,1.53846
7.43902,-2.28,1.55722
7.32645,-2.30182,2.0075
7.42026,-2.49818,1.53846
7.27017,-2.25818,1.85741
6.65103,-1.14545,1.42589
7.19512,-2.24727,1.74484
7.27017,-2.08364,1.87617
7.30769,-2.70545,1.89493
