1.18141e+06,8.93682,2.88,2.28993
1.18174e+06,9.16132,4.01778,1.68377
1.18208e+06,8.53271,3.41333,2.06543
1.18241e+06,8.86947,3.94667,1.81847
1.18275e+06,9.25112,5.19111,2.15523
1.18308e+06,8.42046,2.98667,2.33483
1.18342e+06,8.01636,4.48,2.82874
1.18375e+06,5.90603,2.52444,2.20013
1.18409e+06,8.64496,3.59111,2.22258
1.18442e+06,8.62251,2.91556,1.93072
1.18476e+06,8.51026,3.98222,2.44708
1.18509e+06,8.77967,3.30667,2.35728
1.18543e+06,6.57954,4.55111,3.38999
1.18576e+06,8.26331,4.08889,3.07569
1.1861e+06,8.03881,3.94667,2.94099
1.18643e+06,8.37556,4.12444,2.76139
1.18677e+06,7.70205,4.12444,2.82874
1.1871e+06,6.80404,5.08444,3.77165
1.18744e+06,8.33066,3.87556,2.62668
1.18777e+06,8.53271,4.90667,2.40218
1.18811e+06,8.57761,3.23556,2.31238
1.18844e+06,8.44291,3.80444,2.82874
1.18911e+06,7.56735,4.30222,3.09814
1.18945e+06,7.70205,5.26222,2.67158
1.18978e+06,6.57954,4.01778,3.9288
1.19012e+06,6.51219,3.62667,2.91854
1.19079e+06,8.12861,4.05333,2.35728
1.19112e+06,8.46536,4.30222,3.63695
1.19179e+06,8.53271,3.55556,2.08788
1.19213e+06,8.57761,3.34222,2.55933
1.19246e+06,8.37556,3.27111,1.72867
1.1928e+06,8.03881,3.62667,3.54715
1.19313e+06,8.57761,4.30222,2.85119
1.19414e+06,8.89192,3.27111,2.42463
1.19447e+06,8.37556,4.12444,2.60423
1.19481e+06,8.57761,3.98222,2.55933
1.19514e+06,8.86947,4.01778,2.62668
1.19548e+06,7.92656,4.40889,4.1533
1.19581e+06,9.11642,3.41333,2.20013
1.19615e+06,8.06126,4.62222,3.27774
1.19715e+06,8.42046,3.98222,2.17768
1.19816e+06,8.06126,3.34222,2.08788
1.19849e+06,6.39994,3.76889,3.16549
1.19883e+06,8.03881,3.30667,2.67158
1.1995e+06,8.55516,3.59111,2.17768
1.19983e+06,6.60199,3.48444,3.72675
1.20017e+06,7.00609,3.94667,2.69403
1.2005e+06,7.1408,3.52,2.85119
1.20084e+06,8.03881,5.40444,3.6594
