7.04503,2.33333,1.7636
6.66979,2.24505,1.50094
7.36398,2.61081,1.14447
7.27017,2.42162,1.53846
6.98874,3.19099,1.81989
7.0075,2.72432,0.956848
8.80863,3.35495,1.48218
6.65103,3.49369,1.89493
7.36398,3.73333,1.7636
6.96998,3.80901,2.4015
7.27017,1.87928,1.5197
7.04503,1.6018,1.14447
6.9137,3.3045,2.58912
7.98311,2.48468,2.13884
7.17636,4.3009,2.38274
7.02627,3.14054,2.72045
7.66417,4.42703,2.27017
7.38274,3.27928,2.7955
7.30769,2.86306,2.66417
7.47655,4.26306,2.36398
7.02627,1.18559,0.825516
7.34522,2.00541,1.7636
7.43902,3.21622,2.08255
6.85741,3.74595,1.35084
7.21388,3.36757,1.72608
7.4015,3.31712,2.1576
6.74484,2.18198,1.05066
8.11445,2.73694,1.9137
7.70169,2.19459,2.23265
7.12008,3.03964,1.93246
6.48218,4.74234,2.19512
7.57036,2.2955,2.34522
