3.08943,-0.00328364,1.52595
3.07692,-0.00416182,1.37586
3.66479,-0.00226545,0.888055
3.6773,-0.00301636,1.21326
3.17699,-0.00338545,1.7636
3.26454,-0.00444182,1.46341
3.56473,-0.00316909,1.28831
3.32708,-0.00366545,1.37586
3.57724,-0.0028,1.50094
3.60225,-0.00277455,1.02564
3.46467,-0.00309273,1.35084
3.3646,-0.00269818,1.20075
3.3646,-0.00274909,1.601
3.62727,-0.00278727,1.56348
3.55222,-0.00281273,1.22577
3.65228,-0.00295273,1.41338
3.76485,-0.00245636,1.21326
3.61476,-0.00178182,1.1257
3.58974,-0.00277455,1.40088
3.66479,-0.00283818,0.900563
3.55222,-0.00262182,1.08818
3.22702,-0.00310545,1.601
3.55222,-0.00320727,0.97561
3.202,-0.00330909,1.51345
3.23952,-0.00314364,1.36335
3.5147,-0.00268545,1.22577
3.50219,-0.00258364,1.4384
3.56473,-0.00234182,1.02564
3.48968,-0.00267273,1.13821
3.3521,-0.00229091,1.28831
3.56473,-0.00370364,0.913071
3.47717,-0.00283818,1.10069
3.60225,-0.00316909,1.42589
3.31457,-0.00318182,1.56348
3.62727,-0.00266,1.62602
3.65228,-0.00221455,1.15072
3.63977,-0.00277455,1.07567
3.55222,-0.00243091,0.938086
3.48968,-0.00305455,1.58849
3.80238,-0.0028,1.68856
3.5272,-0.00225273,1.4384
