152414,8.22963,2.84444,1.74471
153417,8.05003,2.02222,2.64272
153751,9.02502,2.16222,2.02694
154085,7.63951,2.27111,1.35985
154419,7.84477,1.78889,1.64208
154753,8.89673,2.02222,1.53945
155421,7.51123,1.4,1.77037
155755,8.20398,1.88222,1.3855
156089,7.79346,1.96,1.30853
156423,7.53688,1.55556,1.64208
156757,7.97306,1.78889,1.51379
157091,7.81911,2.45778,1.3855
157425,7.43425,1.97556,2.28352
157759,7.33162,2.06889,2.10391
158093,8.46055,1.89778,1.69339
158427,7.97306,2.28667,2.15523
159430,7.56254,2.50444,1.41116
160098,8.20398,1.92889,2.12957
160432,7.89609,1.83556,1.35985
161434,8.76844,1.89778,1.61642
163772,7.5882,2.22444,1.79602
164106,7.53688,1.75778,1.2059
164774,8.76844,2.17778,1.64208
165108,8.17832,2.06889,2.43746
165442,7.89609,2.64444,2.20654
166111,7.87043,1.49333,2.15523
166445,7.87043,1.47778,1.77037
167113,7.92174,1.36889,1.79602
167781,9.17896,1.86667,1.79602
