184645,2.14881,3.08333,1.2059
184979,2.22579,3.06667,0.898012
185313,2.22579,3.02778,0.923669
185647,2.20013,2.80556,0.923669
185981,2.32842,3.58333,1.0263
186649,2.12316,3.38889,1.2059
187318,2.0975,3.66667,1.35985
187652,2.20013,3.55556,1.18024
187986,2.30276,3.02778,1.05196
188320,2.30276,3.75,0.974984
188654,2.30276,3.91667,1.07761
188988,2.30276,3.38889,0.872354
189322,2.32842,3.36111,0.949326
189656,2.2771,3.72222,1.12893
189990,2.20013,3.75,1.3855
190324,2.12316,3.41667,1.0263
190658,2.14881,3.83333,1.05196
190992,2.25144,3.52778,1.07761
191326,2.30276,3.77778,0.898012
191660,2.25144,3.80556,1.10327
191994,2.30276,3.27778,1.18024
192328,2.22579,3.16667,1.00064
192662,2.22579,3.27778,0.846697
192996,2.0975,3.02778,1.18024
193330,2.25144,3.83333,0.898012
193999,2.2771,3.86111,0.974984
194333,2.22579,3.97222,0.949326
194667,2.35407,3.75,1.28287
195001,2.2771,3.80556,1.12893
195335,2.25144,3.77778,1.28287
195669,2.25144,3.38889,1.12893
196003,2.40539,3.66667,0.898012
196337,2.20013,3.58333,1.2059
196671,2.25144,3.86111,1.07761
197339,2.22579,3.52778,1.33419
197673,2.25144,3.55556,1.07761
198341,2.25144,3.75,1.2059
198675,2.20013,3.52778,1.07761
199009,2.25144,3.44444,1.0263
199343,2.25144,3.66667,0.974984
199677,2.20013,3.61111,1.00064
200011,2.25144,3.5,0.846697
200346,2.30276,3.38889,1.2059
200680,2.20013,3.47222,1.2059
201014,2.20013,3.44444,1.3855
