40346.9,5.86915,2.16667,1.46248
40680.9,5.76652,3.33333,2.02694
41015,5.66389,2.88889,1.64208
41349,5.79217,2.68056,2.46312
41683.1,5.81783,4.20833,2.38614
42017.1,5.86915,2,1.15459
42351.2,5.79217,2.08333,1.30853
42685.3,6.02309,2.05556,1.30853
43019.3,5.84349,2.63889,1.82168
43353.3,5.86915,2.45833,1.92431
43687.4,5.94612,2.19444,1.69339
44021.4,5.86915,2.31944,1.74471
44355.5,5.84349,2.19444,1.66774
44689.5,5.76652,2.5,1.92431
45023.6,5.76652,2.09722,1.82168
45357.6,5.76652,2.27778,1.56511
45691.7,5.79217,2.45833,1.59076
46025.7,5.74086,2.97222,1.61642
46359.8,5.81783,1.95833,1.82168
46693.8,5.74086,2.65278,2.12957
47027.9,5.8948,2.36111,2.00128
47361.9,5.8948,2.83333,1.79602
47696,5.97178,2.93056,1.69339
48030,5.79217,2.80556,2.02694
48364.1,5.81783,2.58333,2.28352
48698.2,5.97178,2.33333,2.12957
49032.2,5.81783,2.63889,1.69339
49366.2,5.8948,3.13889,2.18089
50034.3,5.81783,2.48611,1.30853
50368.4,5.81783,2.36111,1.3855
50702.4,5.79217,3.40278,2.30917
51036.5,5.92046,3.54167,2.43746
51704.6,5.8948,2.63889,1.92431
52038.6,5.92046,2.77778,1.59076
52372.7,5.74086,2.68056,1.59076
53040.8,5.81783,2.97222,1.64208
53374.8,5.8948,2.36111,1.33419
54042.9,5.92046,2.04167,1.41116
54711,6.02309,3.06944,1.92431
55045.1,5.84349,2.52778,1.30853
55713.2,5.81783,2.86111,1.89865
56047.3,5.84349,2.95833,1.82168
56381.3,5.97178,2.84722,1.64208
