4.30582,4.83636,2.60788
4.34334,3.51273,2.32645
4.606,3.02909,2.53283
4.23077,3.25818,1.80113
4.606,2.62182,2.08255
4.24953,3.56364,2.75797
4.3621,3.33455,1.80113
4.58724,2.8,1.38837
4.68105,2.8,1.46341
4.53096,4.02182,1.61351
4.5122,2.44364,1.57598
4.32458,2.97818,1.65103
4.68105,2.74909,1.55722
4.90619,2.01091,1.42589
4.81238,2.90182,1.59475
5,1.70545,1.72608
4.5122,2.21455,1.83865
4.5122,2.16364,1.57598
4.81238,2.77455,2.08255
4.43715,2.41818,1.44465
4.5122,2.82545,2.30769
4.45591,3.69091,1.87617
4.43715,2.87636,2.06379
