2.2045,1.27636,1.50094
2.50469,1.21091,1.31332
2.54221,1.2,1.63227
2.18574,1.11273,1.25704
2.3546,1.28727,1.35084
2.27955,1.29818,1.20075
2.22326,1.06909,1.66979
2.54221,1.33091,1.18199
2.46717,1.18909,1.05066
2.50469,1.05818,1.20075
2.41088,1.08,1.03189
2.42964,0.818182,1.14447
2.54221,1.13455,1.33208
2.44841,1.29818,1.29456
2.65478,1.00364,1.42589
2.41088,1.38545,1.53846
2.57974,1.39636,1.21951
2.54221,1.47273,1.2758
2.5985,1.08,1.35084
2.67355,1.30909,1.05066
2.18574,1.37455,1.14447
2.44841,0.970909,0.97561
2.63602,1.28727,1.14447
