6.14447,-2.13333,2.08255
5.394,-2.7,1.96998
5.60038,-5.11667,1.44465
5.58161,-2.96667,1.87617
5.37523,-3.35,1.95122
5.65666,-4.9,1.55722
5.78799,-2.76667,1.57598
5.86304,-4.61667,1.48218
5.54409,-2.43333,1.7636
5.54409,-3.23333,1.48218
5.52533,-5,1.55722
5.58161,-5.41667,1.83865
6.06942,-2.63333,1.25704
5.93809,-2.6,1.50094
5.99437,-2.2,1.81989
5.69418,-4.15,1.89493
5.69418,-4.7,1.93246
5.46904,-4.23333,1.96998
6.16323,-3.46667,1.46341
5.8818,-1.73333,1.38837
5.71295,-3.76667,1.61351
5.26266,-3.55,2.19512
5.78799,-4.33333,1.61351
5.6379,-3.73333,1.80113
5.86304,-1.76667,1.53846
5.82552,-5.05,1.53846
5.20638,-3.65,2.49531
5.30019,-2.41667,1.59475
5.45028,-4.11667,1.63227
5.37523,-5.51667,2.08255
5.84428,-4.08333,1.72608
5.82552,-3.75,1.5197
5.4878,-3.96667,2.12008
5.394,-4.53333,2.27017
5.67542,-4.65,2.06379
5.71295,-5.63333,2.36398
5.97561,-3.01667,1.95122
6.48218,-1.26667,1.33208
5.69418,-6.15,1.93246
6.93246,-0.933333,0.994371
5.61914,-6.38333,1.66979
6.29456,-4.05,1.53846
5.71295,-5.1,1.53846
5.73171,-5.08333,1.7636
5.82552,-2.81667,1.66979
5.76923,-3.93333,1.50094
5.90056,-4.56667,2.12008
6.42589,-2.1,1.06942
5.80675,-3.9,1.48218
6.33208,-1.98333,1.44465
6.57598,-1.3,1.57598
5.30019,-2.86667,2.27017
5.61914,-3.43333,1.68856
6.06942,-2.85,1.68856
5.46904,-3.05,1.53846
6.48218,-1.4,1.31332
5.61914,-4.3,1.68856
5.90056,-3.65,1.40713
5.93809,-2.76667,1.38837
