540235,4.17736,2.45778,1.34702
540905,4.17736,1.86667,1.10006
559668,4.46921,1.71111,0.516357
560003,4.58146,1.68,0.651058
560338,5.03047,0.964444,0.695959
560673,4.51411,2.42667,0.606158
561008,4.71616,2.56667,0.673509
561343,4.51411,1.57111,0.80821
561678,4.26716,1.82,1.01026
562013,4.31206,1.66444,0.74086
562348,3.95285,0.886667,0.718409
562683,4.53656,2.22444,0.76331
563018,4.51411,1.61778,0.987813
563353,4.55901,2.03778,0.74086
563688,4.40186,1.75778,0.853111
564023,4.42431,2.81556,0.606158
564358,4.22226,1.50889,0.74086
564693,4.94067,1.36889,0.426555
565029,4.53656,1.64889,0.74086
565364,4.67126,2.56667,0.673509
565699,4.42431,1.83556,0.920462
566034,4.64881,2.72222,0.695959
566369,4.73861,2.50444,0.76331
566704,4.26716,2.61333,1.10006
567039,4.37941,2.17778,1.05516
567374,4.35696,1.75778,0.74086
567709,4.46921,1.71111,0.920462
568044,4.98557,1.89778,0.718409
568379,4.35696,1.69556,1.10006
568714,4.13246,1.64889,0.987813
569049,4.49166,2.81556,1.34702
569384,4.33451,1.96,1.14496
569719,4.85087,1.91333,0.673509
570054,4.64881,0.731111,0.830661
570389,4.33451,2.86222,0.898012
570724,4.51411,2.75333,1.18987
571059,4.44676,2.38,0.651058
571394,4.58146,1.82,0.695959
572065,4.82842,2.27111,0.583708
572400,4.58146,2.36444,0.76331
572735,4.60391,2.69111,0.538807
573070,4.60391,2.34889,0.853111
573405,4.37941,1.69556,1.03271
574410,4.40186,2.30222,0.718409
575080,4.62636,2.58222,1.10006
576085,4.42431,1.96,1.14496
576420,4.40186,2.24,0.987813
576755,4.33451,3.11111,0.920462
577090,4.62636,1.58667,0.606158
577425,4.35696,2.30222,1.03271
577760,4.42431,2.17778,1.03271
578095,4.44676,1.99111,1.07761
578431,4.51411,0.808889,0.74086
578766,4.33451,2.11556,1.21232
579101,4.44676,1.97556,1.01026
579436,4.17736,3.5,1.41437
579771,4.37941,2.55111,1.01026
580441,4.46921,1.36889,0.695959
580776,4.60391,2.31778,0.695959
581111,4.31206,2.66,1.12251
