2.24672,3.25,0.481551
2.18105,3.63333,0.481551
2.0935,2.66667,0.590994
2.11538,3.11667,0.481551
2.11538,2.55,0.700438
2.18105,2.8,0.65666
2.13727,2.41667,0.525328
2.18105,2.73333,0.525328
2.20294,2.86667,0.481551
2.11538,3.21667,0.525328
2.20294,3.3,0.525328
2.18105,3.55,0.459662
2.24672,3.36667,0.415885
2.15916,3.36667,0.525328
2.18105,3.41667,0.634772
2.20294,3.33333,0.634772
2.22483,3.23333,0.590994
2.18105,2.93333,0.547217
2.15916,3.13333,0.700438
2.15916,4,0.481551
2.13727,3.3,0.612883
2.20294,3.25,0.547217
2.26861,3.28333,0.459662
2.24672,2.73333,0.459662
2.18105,3.3,0.481551
2.0935,3.01667,0.722326
2.15916,4.06667,0.437774
2.13727,3.83333,0.525328
2.0935,3.7,0.612883
2.18105,3.56667,0.459662
2.15916,3.45,0.547217
2.13727,3.35,0.634772
2.22483,3,0.459662
2.15916,2.75,0.481551
2.20294,3.15,0.569106
2.0935,3.15,0.700438
2.07161,3.01667,0.612883
2.13727,3.38333,0.481551
2.26861,2.28333,0.372108
