2.75016,-3.66667,0.844278
2.76579,-3.23333,0.922452
2.8127,-2.68333,0.984991
2.79706,-3.18333,0.797373
2.82833,-2.21667,0.781739
2.84396,-2.75,0.984991
2.79706,-2.71667,0.65666
2.79706,-2.58333,0.984991
2.79706,-3.78333,0.969356
2.75016,-3.31667,0.922452
2.8596,-3.75,1.06316
2.9065,-2.71667,1.50094
2.76579,-3.48333,0.797373
2.9065,-3.18333,0.766104
2.75016,-3.33333,0.984991
2.76579,-2.35,0.828643
2.78143,-3.05,1.15697
2.8596,-3.7,0.953721
2.8596,-2.75,1.04753
2.79706,-2.68333,0.984991
2.79706,-2.65,0.953721
2.76579,-3.65,0.875547
2.87523,-2.81667,1.15697
2.82833,-2.58333,0.969356
2.84396,-2.45,0.953721
2.73452,-3.31667,1.06316
2.8127,-2.36667,0.875547
2.84396,-4.31667,0.906817
2.73452,-1.7,0.813008
2.84396,-4.15,1.00063
2.8127,-2.86667,0.766104
2.78143,-2.9,1.03189
2.78143,-2.66667,0.875547
2.87523,-2.8,0.938086
2.75016,-2.86667,1.39149
2.71889,-2.43333,1.25078
3.03158,-2.5,0.609756
2.82833,-2.51667,0.984991
2.8596,-2.66667,0.594121
2.8127,-2.75,0.813008
2.8127,-3.23333,0.906817
2.8596,-2.33333,1.00063
