6.38368,-1.12,0.853659
6.36179,-2.19333,1.1601
6.86523,-1.49333,1.1601
6.60256,-2.24,1.20388
6.31801,-2.56667,1.3571
6.55879,-2.56667,1.51032
6.49312,-2.05333,1.37899
6.55879,-2.42667,1.48843
6.5369,-2.19333,1.61976
6.38368,-2.70667,1.61976
6.55879,-2.54333,1.75109
6.49312,-2.63667,1.26954
6.62445,-1.79667,1.40088
6.69012,-1.82,1.79487
6.51501,-2.89333,1.64165
6.47123,-2.49667,1.51032
6.23046,-1.77333,1.07255
7.34678,-2.03,1.48843
7.17167,-1.23667,1.64165
7.39056,-1.51667,1.33521
6.86523,-2.31,1.44465
6.31801,-1.82,0.963102
6.47123,-2.05333,1.5541
