3.62857,-2.884,0.673016
3.78095,-2.884,0.990476
3.61587,-2.408,0.660317
3.64127,-2.352,0.926984
4.2,-2.296,0.774603
3.74286,-2.296,0.72381
3.76825,-2.184,0.660317
3.79365,-2.156,0.901587
3.60317,-1.904,0.965079
3.60317,-2.828,0.774603
3.70476,-2.212,0.8
3.60317,-3.108,0.977778
3.73016,-1.96,0.812698
3.50159,-2.464,0.850794
3.61587,-1.764,0.698413
3.81905,-1.792,0.749206
3.70476,-1.988,0.647619
3.76825,-2.352,0.850794
3.80635,-2.632,0.990476
3.83175,-2.268,0.825397
3.81905,-1.68,0.749206
3.51429,-2.296,0.87619
3.74286,-2.38,0.685714
4.13651,-1.624,0.55873
3.62857,-1.484,0.596825
3.74286,-1.708,0.55873
3.85714,-1.316,0.533333
3.81905,-1.848,0.533333
3.78095,-1.96,0.647619
3.78095,-1.68,0.533333
