6.00317,-1.904,0.72381
6.68889,-1.736,0.685714
6.38413,-0.812,0.507937
7.34921,-2.562,1.5746
6.42222,-2.268,0.952381
8.13651,-1.624,1.14286
6.5619,-2.03,1.09206
5.91429,-1.512,1.37143
7.17143,-3.192,1.72698
5.90159,-2.688,1.5619
6.84127,-1.792,1.13016
6.51111,-1.708,1.26984
6.79048,-2.646,1.09206
7.23492,-3.556,1.5619
6.5619,-1.834,1.6254
6.79048,-1.988,1.02857
6.81587,-2.492,0.990476
6.82857,-1.848,1.09206
6.5746,-1.708,1.19365
5.97778,-1.512,1.10476
6.20635,-2.464,1.70159
7.33651,-2.016,1.30794
7.71746,-2.03,1.11746
6.66349,-1.4,1.13016
6.70159,-1.652,1.04127
5.95238,-1.568,0.825397
5.95238,-1.05,0.55873
5.99048,-1.638,0.736508
6.09206,-1.638,0.622222
6.99365,-2.478,0.673016
6.34603,-1.568,1.15556
