907161,4.98076,4.365,1.15459
907495,4.98076,4.245,1.03913
907829,5.01924,4.11,1.30853
908163,5.03849,3.51,1.27004
908497,4.98076,4.17,1.59718
908831,5,4.98,1.3855
909165,5.05773,4.695,1.52021
909499,5.03849,4.5,1.63566
909833,5.11546,4.47,1.53945
910168,5.01924,4.215,1.42399
910502,5.09622,5.22,1.40475
910836,5.05773,4.02,1.32777
911170,5.03849,4.92,1.27004
911504,4.94227,4.68,1.69339
911838,5.05773,5.055,1.36626
912172,4.96151,5.355,1.88582
912506,4.98076,4.695,1.92431
912840,5.05773,4.74,1.53945
913174,5.01924,5.295,1.42399
913508,5.01924,4.74,1.44323
913842,5.03849,4.11,1.32777
914176,4.98076,4.275,1.65491
915178,5.03849,3.18,1.01988
915512,5.03849,4.125,1.59718
915846,5.03849,4.725,1.42399
916180,5.09622,3.585,1.21232
916849,5,4.41,1.30853
917517,5.07697,3.555,1.19307
917851,5.07697,3.57,1.32777
918185,5.05773,3.96,1.36626
918519,5.03849,4.455,1.30853
918853,5.15394,4.725,1.52021
919187,5.07697,3.945,1.40475
919521,5.05773,4.38,1.55869
919855,5.01924,4.485,1.32777
920189,4.84606,4.17,1.69339
920523,5.01924,5.37,1.80885
920857,5.03849,5.055,1.3855
921191,5.05773,4.185,1.55869
921525,5.11546,4.32,1.59718
921859,4.98076,4.395,1.34702
922193,5,3.93,1.30853
922527,4.98076,4.68,1.17383
922861,4.90378,4.08,1.98204
923195,5,4.11,1.52021
923530,5.03849,4.11,1.59718
