907495,6.75112,1.77,0.904426
907829,7.0975,1.545,0.885183
908163,6.36626,2.055,0.481078
908497,6.67415,1.77,0.885183
908831,6.61642,1.89,0.711995
910836,7.63631,2.115,1.27004
911170,7.77101,2.07,1.01988
911838,7.96344,1.785,1.34702
912172,8.55997,2.085,1.13534
913174,8.59846,1.32,0.904426
913508,6.86658,2.025,0.885183
916849,7.86722,1.2,1.07761
918519,9.0603,1.605,1.05837
918853,7.80949,1.32,1.15459
919187,7.92495,1.425,0.827453
919521,8.29057,1.965,1.3855
919855,8.86786,1.455,1.00064
920523,7.77101,2.04,1.44323
920857,7.61706,1.38,1.19307
921191,8.6177,1.605,1.36626
921525,8.05965,1.515,1.30853
921859,8.29057,2.085,0.942912
922193,8.11738,1.74,1.03913
922861,8.11738,2.055,1.17383
923195,7.92495,1.665,1.07761
