844085,3.99775,1.87895,0.920462
844419,4.31206,2.45,0.76331
844753,4.13246,2.19211,0.673509
845088,4.31206,2.17368,0.606158
845422,4.35696,2.00789,0.538807
845756,4.40186,1.91579,0.538807
846090,4.37941,2.02632,0.583708
846424,4.37941,2.35789,0.651058
846758,4.24471,2.32105,0.583708
847092,4.35696,1.89737,0.583708
847426,4.62636,2.15526,0.651058
847760,4.62636,2.41316,0.516357
848094,4.55901,2.35789,0.538807
848428,4.31206,2.11842,0.76331
848762,4.40186,2.1,0.80821
849096,4.42431,2.15526,0.628608
849430,4.33451,2.32105,0.651058
849764,4.40186,1.95263,0.516357
850098,4.33451,2.30263,0.651058
850432,4.17736,2.43158,0.898012
850766,4.24471,1.87895,0.583708
851100,4.22226,2.43158,0.80821
851435,4.13246,2.30263,0.651058
851769,3.95285,2.32105,0.718409
852103,4.22226,1.89737,0.561257
852437,4.31206,2.50526,0.673509
852771,4.11001,2.26579,0.651058
853105,4.46921,2.37632,0.538807
853439,4.08756,2.56053,0.673509
853773,4.24471,2.28421,0.628608
854107,4.26716,2.02632,0.673509
854441,4.60391,2.76316,0.651058
854775,4.40186,2.45,0.695959
855109,4.67126,2.50526,0.718409
855443,4.04266,2.33947,0.80821
855777,4.17736,2.63421,0.830661
856111,4.37941,2.56053,0.875561
856445,3.9753,2.63421,0.853111
856779,4.31206,2.94737,0.80821
857113,4.40186,2.59737,0.628608
