2.73609,5.3954,1.05066
2.63602,4.51251,1.02564
2.81113,4.34434,1.00063
2.78612,4.54054,1.01313
2.78612,4.44244,0.988118
2.73609,4.06406,1.20075
2.72358,4.5966,1.05066
2.82364,4.44244,1.10069
2.66104,3.95195,1.07567
2.81113,4.51251,1.00063
2.79862,3.58759,1.08818
2.81113,4.09209,0.963102
2.84866,4.89089,0.97561
2.84866,4.45646,1.00063
2.84866,3.90991,0.963102
2.68605,4.4985,1.21326
2.77361,4.48448,1.00063
2.7611,4.65265,1.1257
2.83615,4.45646,0.963102
2.78612,4.14815,0.900563
2.73609,4.4985,1.08818
2.82364,4.16216,1.01313
2.69856,4.45646,1.25078
2.66104,4.47047,1.1132
2.86116,4.44244,0.97561
2.77361,4.24625,1.02564
2.69856,4.3023,1.1257
2.74859,4.4004,1.03815
2.84866,4.03604,0.988118
2.69856,4.23223,1.08818
2.63602,4.05005,1.18824
2.68605,4.3023,1.06316
2.68605,4.61061,1.06316
2.77361,4.48448,1.05066
2.79862,4.86286,1.05066
2.83615,4.97497,1.03815
2.89869,5.43744,0.938086
2.78612,4.13413,0.963102
2.81113,4.2042,0.900563
2.74859,3.8959,1.13821
2.79862,4.61061,0.900563
2.64853,4.28829,1.40088
2.77361,4.19019,1.08818
2.72358,4.82082,1.15072
2.79862,4.70871,1.1132
2.66104,4.34434,1.15072
2.78612,4.52653,1.23827
2.79862,4.38639,0.925578
2.82364,5.08709,1.02564
2.64853,4.56857,1.06316
2.77361,3.43343,1.00063
2.79862,4.02202,0.938086
2.73609,4.10611,1.13821
2.68605,4.09209,1.17573
2.79862,3.88188,1.05066
2.72358,4.96096,1.10069
2.74859,4.44244,1.01313
2.81113,3.7978,0.838024
2.9237,4.31632,0.813008
2.82364,4.38639,0.863039
2.7611,4.62462,0.925578
2.71107,3.75576,1.1132
2.87367,3.8959,0.988118
2.82364,4.12012,1.05066
2.66104,4.14815,1.1257
2.67355,4.33033,1.15072
2.89869,4.52653,0.950594
2.96123,4.33033,1.03815
2.86116,4.06406,1.05066
2.86116,4.00801,0.863039
2.77361,4.94695,1.00063
2.7611,3.92392,1.01313
2.82364,4.51251,0.950594
2.83615,4.73674,1.00063
2.81113,4.03604,1.00063
2.77361,4.13413,0.950594
2.7611,4.19019,1.03815
2.69856,3.8959,1.20075
2.71107,4.34434,1.07567
2.74859,4.31632,1.06316
