140822,4.17736,1.4,1.25722
141157,4.28961,2.10667,1.43682
141492,4.33451,1.81333,1.30212
141827,4.19981,1.88,1.23477
142162,4.35696,2.2,1.39192
142497,4.35696,2.13333,1.05516
142832,4.26716,1.98667,1.23477
143168,4.28961,2.05333,1.50417
143503,4.44676,1.81333,1.30212
143838,4.19981,1.65333,1.05516
144173,4.28961,2.04,0.830661
144508,4.17736,2.02667,1.10006
144843,4.44676,1.57333,0.898012
145178,4.51411,1.90667,1.21232
145513,4.19981,1.73333,1.03271
145848,4.15491,1.88,1.57152
146183,4.22226,1.90667,1.43682
147188,4.22226,1.56,1.63887
147523,4.31206,1.64,1.07761
147858,4.44676,1.48,1.12251
148193,4.46921,1.8,1.27967
148863,4.24471,1.84,1.30212
149198,4.26716,1.92,1.10006
149869,4.42431,2.05333,1.18987
150204,4.37941,2.08,1.48172
150874,4.33451,2.04,1.43682
151209,4.40186,1.98667,1.18987
152214,4.33451,1.84,1.39192
152549,4.33451,1.77333,1.30212
153219,4.28961,1.73333,1.23477
153889,4.06511,1.84,1.39192
154559,4.40186,2.06667,1.21232
155564,4.13246,1.81333,1.30212
156234,4.26716,2.01333,1.18987
157575,4.28961,1.86667,1.54907
157910,4.24471,2.05333,1.12251
158245,4.31206,1.66667,1.41437
158915,4.33451,2.08,1.39192
159250,4.33451,1.44,1.27967
159920,4.28961,2.22667,1.43682
160255,4.33451,2.02667,1.21232
160590,4.37941,2.08,1.50417
160925,4.35696,2.18667,1.45927
161260,4.35696,1.73333,1.25722
161595,4.19981,1.88,1.72867
161930,4.22226,1.77333,1.39192
162265,4.13246,2.21333,1.52662
162600,4.24471,1.90667,1.16742
