140822,6.93874,-1.50667,2.24503
143168,6.33258,-2.26667,1.95318
145513,7.02854,-1.46667,1.93072
146183,6.91629,-0.693333,0.628608
147188,6.80404,-1.04,1.18987
147858,6.71424,-1.14667,1.27967
148193,6.44484,-1.17333,1.41437
148528,5.97338,-2.54667,2.13278
148863,6.48974,-1.96,1.45927
149198,5.97338,-1.70667,1.61642
150204,6.39994,-1.8,1.48172
150539,6.87139,-1.81333,1.32457
150874,6.44484,-2.09333,1.39192
151544,6.51219,-2.08,1.63887
152549,6.08563,-1.30667,2.15523
153219,6.73669,-1.70667,1.41437
154559,6.22033,-2.08,2.06543
155229,7.1408,-0.853333,1.01026
155564,6.69179,-1.66667,1.57152
155899,6.62444,-1.48,1.36947
156570,6.04073,-1.86667,2.02053
157575,6.73669,-2.06667,1.81847
158915,6.57954,-2.22667,1.66132
159920,6.10808,-1.46667,1.25722
161595,6.42239,-1.86667,1.66132
161930,6.71424,-2.21333,1.30212
163271,6.35504,-1.54667,1.63887
163606,6.04073,-2.09333,1.77357
164611,7.1408,-1.45333,1.32457
164946,7.56735,-1.54667,1.32457
165616,6.87139,-1.54667,1.52662
165951,7.1408,-1.65333,1.50417
166286,5.97338,-2.57333,2.31238
166621,6.89384,-1.41333,1.63887
166956,6.93874,-0.973333,1.14496
