4.1386,-2.41111,1.29534
3.49093,-0.894444,1.34715
3.67228,-1.12778,1.28238
4.47539,-1.45444,1.3601
3.93135,-1.60222,1.98187
4.12565,-1.21333,1.39896
3.84067,-2.13889,1.90415
3.71114,-1.47,1.32124
4.51425,-1.61778,1.10104
4.12565,-1.27556,1.59326
4.81218,-1.29889,1.41192
5.01943,-1.56333,1.58031
4.90285,-1.73444,1.51554
3.90544,-1.67222,1.39896
3.42617,-0.98,1.38601
4.6956,-1.19,0.738342
4.22927,-1.59444,0.906736
4.48834,-1.83556,1.7487
4.1386,-2.05333,1.78756
3.42617,-1.28333,1.34715
4.51425,-2.05333,1.46373
4.17746,-1.71889,1.65803
5.16192,-1.36111,1.59326
5.17487,-1.41556,1.23057
4.34585,-1.26778,1.5285
4.65674,-1.98333,1.25648
4.25518,-1.09667,1.12694
4.59197,-2.18556,1.96891
4.98057,-1.49333,1.41192
5.05829,-3.08,1.23057
3.56865,-1.50889,1.20466
4.92876,-1.99889,1.38601
4.81218,-1.75778,1.08808
4.25518,-1.68778,1.24352
3.45207,-1.47,1.32124
5.61528,-0.707778,0.790155
4.31995,-2.53556,1.90415
4.6956,-1.48556,1.11399
4.51425,-1.14333,1.1658
4.81218,-1.15111,1.11399
4.66969,-2.72222,1.32124
4.34585,-1.47,1.10104
3.99611,-1.05,0.932642
4.83808,-1.68,0.997409
4.85104,-1.86667,1.19171
4.35881,-0.948889,1.38601
4.22927,-2.25556,2.27979
4.37176,-1.59444,1.3601
4.15155,-2.20889,2.07254
4.86399,-2.38,1.3601
4.59197,-3.01,1.73575
4.04793,-2.39556,1.76166
5.00648,-1.57111,1.25648
4.47539,-2.06889,1.93005
4.61788,-1.85111,1.65803
4.73446,-1.65667,1.69689
4.60492,-1.57111,1.06218
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
