2.42964,4.91591,1.16323
2.46717,6.14091,1.16323
2.41088,5.21818,1.05066
2.41088,6.26818,1.42589
2.42964,6.26818,1.40713
2.3546,5.71136,1.35084
2.39212,5.87045,1.55722
2.39212,5.63182,1.38837
2.42964,6.42727,1.33208
2.48593,5.32955,1.1257
2.46717,5.28182,1.70732
2.39212,4.375,1.53846
2.42964,5.075,1.18199
2.37336,4.85227,1.5197
2.31707,5.67955,1.53846
2.3546,5.29773,1.59475
2.3546,5.93409,1.61351
2.3546,4.75682,1.46341
2.44841,5.28182,1.44465
2.37336,6.34773,1.38837
2.42964,5.75909,1.42589
2.39212,5.05909,1.35084
2.39212,5.36136,1.42589
2.39212,4.55,1.25704
2.42964,5.17045,1.33208
2.3546,5.13864,1.55722
2.41088,5.10682,1.38837
2.39212,5.29773,1.50094
2.41088,5.34545,1.25704
