3.13634,-1.98545,0.662914
3.19887,-1.85455,0.700438
3.02376,-2.17091,0.938086
2.94872,-2.00727,0.762977
3.02376,-2.06182,1.00063
2.96123,-2.14909,0.963102
3.02376,-2.06182,1.16323
2.86116,-2.57455,0.850532
3.0863,-2.19273,0.888055
3.16135,-1.63636,1.1257
3.01126,-2.73818,0.913071
3.21138,-2.01818,0.950594
3.06129,-1.53818,0.787992
3.0738,-1.59273,0.775485
3.14884,-1.82182,0.813008
3.0863,-2.22545,0.68793
3.0738,-2.05091,1.07567
3.0863,-2.28,0.913071
2.99875,-1.83273,1.1257
3.0863,-1.68,0.750469
3.0863,-1.90909,0.863039
3.06129,-2.59636,0.888055
2.97373,-2.62909,1.06316
3.13634,-1.75636,1.22577
3.01126,-2.32364,1.13821
3.11132,-2.47636,0.875547
2.98624,-2.26909,1.1257
3.04878,-1.84364,1.02564
2.97373,-2.01818,0.8005
3.06129,-2.26909,1.1132
3.0738,-2.18182,1.38837
3.06129,-1.89818,1.13821
3.06129,-2.52,1.17573
2.99875,-2.32364,1.56348
3.03627,-2.30182,0.950594
3.12383,-2.62909,1.06316
3.11132,-2.04,1.03815
3.0863,-2.50909,1.03815
3.0863,-1.87636,1.15072
3.17386,-1.51636,0.963102
3.03627,-1.76727,0.8005
3.03627,-1.78909,0.825516
3.11132,-1.58182,0.625391
3.06129,-2.01818,1.01313
3.04878,-1.82182,0.775485
3.18637,-1.90909,0.863039
3.11132,-2.24727,1.23827
3.0738,-2.61818,0.950594
3.09881,-1.54909,0.97561
3.17386,-2.41091,0.900563
3.09881,-2.05091,0.950594
3.11132,-2.42182,1.08818
